 rho0                  EoA                   K                     a                     L                     Ms_inv                Crdr0                 Crdr1                 Vn                    Vp                    CrdJ0                 CrdJ1                
 [1/fm^3]              [MeV]                 [MeV]                 [MeV]                 [MeV]                 []                    []                    []                    []                    []                    []                    []                   
 1.58081950000000e-01 -1.57618570000000e+01  2.24608580000000e+02  2.82403710000000e+01  2.40845460000000e+01  8.53909750000000e-01 -3.83699840000000e+01 -8.47946570000000e+01 -1.63953040000000e+02 -1.95951990000000e+02 -7.18768180000000e+01  7.58900170000000e+00 
 1.58201680000000e-01 -1.57682780000000e+01  2.22193590000000e+02  2.78224260000000e+01  2.28971060000000e+01  8.34429240000000e-01 -3.87732220000000e+01 -1.07871190000000e+02 -1.62052530000000e+02 -1.92433260000000e+02 -7.28489150000000e+01 -3.11497270000000e+01 
 1.56956550000000e-01 -1.57269260000000e+01  2.27096750000000e+02  2.77196360000000e+01  1.56298190000000e+01  8.34118460000000e-01 -3.72885020000000e+01 -8.53510840000000e+01 -1.60428180000000e+02 -1.87504140000000e+02 -7.36384250000000e+01 -5.64616280000000e+01 
 1.57725240000000e-01 -1.57330420000000e+01  2.25931350000000e+02  2.73950810000000e+01  1.64286680000000e+01  8.39383470000000e-01 -3.67825190000000e+01 -1.09497700000000e+02 -1.60807090000000e+02 -1.89989130000000e+02 -7.11261320000000e+01 -4.67429990000000e+01 
 1.56912420000000e-01 -1.57426880000000e+01  2.27247080000000e+02  2.71065530000000e+01  1.54362590000000e+01  7.76676010000000e-01 -3.54211020000000e+01 -1.44041950000000e+02 -1.51428720000000e+02 -1.82948230000000e+02 -7.39113620000000e+01 -4.75825770000000e+01 
 1.56788820000000e-01 -1.57680210000000e+01  2.33835160000000e+02  2.73275380000000e+01  2.41451080000000e+01  7.97077000000000e-01 -3.52784140000000e+01 -1.74396230000000e+02 -1.58259120000000e+02 -1.86213870000000e+02 -7.03887100000000e+01 -4.73053460000000e+01 
 1.56835740000000e-01 -1.57509180000000e+01  2.34729050000000e+02  2.75441310000000e+01  2.77169810000000e+01  8.46502400000000e-01 -3.62675100000000e+01 -1.45546800000000e+02 -1.63750150000000e+02 -1.91988990000000e+02 -6.93925520000000e+01 -3.59377860000000e+01 
 1.56987870000000e-01 -1.57592970000000e+01  2.30935820000000e+02  2.83799440000000e+01  3.32072830000000e+01  8.04418430000000e-01 -3.51631950000000e+01 -1.24249070000000e+02 -1.53309340000000e+02 -1.88453150000000e+02 -6.71294350000000e+01 -5.09774300000000e+01 
 1.56907450000000e-01 -1.57373240000000e+01  2.29971720000000e+02  2.80471770000000e+01  1.56592600000000e+01  7.88665310000000e-01 -3.45362360000000e+01 -8.06387220000000e+01 -1.54495140000000e+02 -1.86994740000000e+02 -6.93147610000000e+01 -7.42568850000000e+01 
 1.55386400000000e-01 -1.56961850000000e+01  2.32278350000000e+02  2.83136000000000e+01  2.62161600000000e+01  7.99642790000000e-01 -3.46146290000000e+01 -7.36576930000000e+01 -1.53303560000000e+02 -1.84941670000000e+02 -6.93970090000000e+01 -6.30270840000000e+01 
 1.55882800000000e-01 -1.57308140000000e+01  2.31945780000000e+02  2.81234080000000e+01  2.84523240000000e+01  7.86132250000000e-01 -3.57601840000000e+01 -1.17053980000000e+02 -1.53065170000000e+02 -1.86714790000000e+02 -7.35278770000000e+01 -5.67120430000000e+01 
 1.57369600000000e-01 -1.57283080000000e+01  2.28667530000000e+02  2.75445020000000e+01  1.94278690000000e+01  7.86055560000000e-01 -3.47587370000000e+01 -1.15930550000000e+02 -1.51684970000000e+02 -1.82251410000000e+02 -7.15141590000000e+01 -8.21994880000000e+01 
 1.56608110000000e-01 -1.56903410000000e+01  2.27682190000000e+02  2.70237950000000e+01  1.82908550000000e+01  8.23688360000000e-01 -3.60117560000000e+01 -1.11002050000000e+02 -1.57632990000000e+02 -1.87905670000000e+02 -7.27862010000000e+01 -3.91197700000000e+01 
 1.56398460000000e-01 -1.57252800000000e+01  2.34879100000000e+02  2.74944730000000e+01  2.30734800000000e+01  8.21800300000000e-01 -3.61294300000000e+01 -1.11956230000000e+02 -1.60292350000000e+02 -1.90316090000000e+02 -7.33078580000000e+01 -3.33820070000000e+01 
 1.56583640000000e-01 -1.57306430000000e+01  2.36035380000000e+02  2.72456100000000e+01  1.77165690000000e+01  8.26339770000000e-01 -3.54288330000000e+01 -1.14784500000000e+02 -1.57498530000000e+02 -1.82905340000000e+02 -7.07077170000000e+01 -5.34323440000000e+01 
